province,cityname,record_date,high,low,weather,wd,ws
上海,闵行,18/3/2021,17,11,阴,东风,2
上海,闵行,19/3/2021,13,11,阴,东北风,2
上海,闵行,20/3/2021,11,8,阴,西北风,3
上海,闵行,21/3/2021,15,3,多云,北风,3
上海,闵行,22/3/2021,15,4,晴,西北风,2
上海,闵行,23/3/2021,17,9,阴,南风,3
上海,闵行,24/3/2021,19,8,晴,东南风,2
上海,闵行,25/3/2021,22,8,晴,东风,2
上海,闵行,26/3/2021,20,15,阴,东南风,3
上海,闵行,27/3/2021,21,14,多云,西南风,3
上海,闵行,28/3/2021,25,14,晴,西风,2
上海,闵行,29/3/2021,25,14,阴,东南风,3
上海,闵行,30/3/2021,19,13,霾,东风,3
上海,闵行,31/3/2021,15,13,阴,东风,3
上海,闵行,1/2/2021,11,4,多云,西北风,2
上海,闵行,2/2/2021,11,3,晴,东北风,3
上海,闵行,3/2/2021,14,4,晴,东南风,3
上海,闵行,4/2/2021,14,6,多云,东北风,3
上海,闵行,5/2/2021,10,7,多云,东南风,2
上海,闵行,6/2/2021,17,6,晴,西风,2
上海,闵行,7/2/2021,21,6,阴,东风,2
上海,闵行,8/2/2021,10,2,阴,东北风,3
上海,闵行,9/2/2021,11,5,阴,东风,2
上海,闵行,10/2/2021,12,9,阴,东南风,2
上海,闵行,11/2/2021,10,8,阴,东风,2
上海,闵行,12/2/2021,13,9,多云,东风,2
上海,闵行,13/2/2021,17,9,阴,东风,2
上海,闵行,14/2/2021,20,8,晴,西南风,2
上海,闵行,15/2/2021,13,3,阴,北风,3
上海,闵行,16/2/2021,13,2,多云,东北风,2
上海,闵行,17/2/2021,8,1,晴,北风,3
上海,闵行,18/2/2021,8,1,晴,西北风,3
上海,闵行,19/2/2021,18,7,晴,南风,2
上海,闵行,20/2/2021,24,8,晴,西南风,3
上海,闵行,21/2/2021,25,11,晴,南风,2
上海,闵行,22/2/2021,27,6,晴,北风,3
上海,闵行,23/2/2021,14,6,多云,东北风,3
上海,闵行,24/2/2021,14,9,晴,东风,3
上海,闵行,25/2/2021,17,8,小雨到中雨,东南风,3
上海,闵行,26/2/2021,11,8,阴,东北风,4
上海,闵行,27/2/2021,13,10,阴,东北风,3
上海,闵行,28/2/2021,14,12,阴,东风,2
上海,闵行,1/1/2021,5,-3,晴,西风,2
上海,闵行,2/1/2021,9,0,晴,北风,2
上海,闵行,3/1/2021,12,5,阴,东风,2
上海,闵行,4/1/2021,14,6,阴,东风,2
上海,闵行,5/1/2021,8,2,多云,北风,3
上海,闵行,6/1/2021,5,-4,阴,北风,3
上海,闵行,7/1/2021,-3,-8,阴,西北风,4
上海,闵行,8/1/2021,0,-6,晴,西北风,3
上海,闵行,9/1/2021,4,-4,多云,西北风,3
上海,闵行,10/1/2021,6,-4,多云,西北风,2
上海,闵行,11/1/2021,6,-3,多云,西北风,3
上海,闵行,12/1/2021,8,1,晴,西风,3
上海,闵行,13/1/2021,16,0,晴,西南风,2
上海,闵行,14/1/2021,18,7,晴,南风,2
上海,闵行,15/1/2021,20,1,阴,西北风,3
上海,闵行,16/1/2021,8,-1,晴,北风,3
上海,闵行,17/1/2021,6,-3,晴,北风,3
上海,闵行,18/1/2021,10,3,晴,西风,2
上海,闵行,19/1/2021,12,5,晴,东南风,3
上海,闵行,20/1/2021,13,11,阴,东南风,3
上海,闵行,21/1/2021,19,10,阴,东南风,2
上海,闵行,22/1/2021,11,7,阴,东北风,2
上海,闵行,23/1/2021,8,2,多云,北风,3
上海,闵行,24/1/2021,10,7,阴,北风,2
上海,闵行,25/1/2021,15,9,小雨,东风,2
上海,闵行,26/1/2021,9,5,多云,西北风,2
上海,闵行,27/1/2021,12,4,多云,东北风,2
上海,闵行,28/1/2021,11,-3,晴,西北风,3
上海,闵行,29/1/2021,9,1,晴,东风,2
上海,闵行,30/1/2021,15,8,阴,东南风,2
上海,闵行,31/1/2021,15,8,小雨,南风,2
上海,闵行,1/12/2020,16,8,晴,东北风,3
上海,闵行,2/12/2020,13,8,多云,北风,2
上海,闵行,3/12/2020,12,4,多云,北风,3
上海,闵行,4/12/2020,10,3,晴,北风,3
上海,闵行,5/12/2020,10,8,阴,东北风,2
上海,闵行,6/12/2020,15,8,多云,东风,2
上海,闵行,7/12/2020,15,8,晴,北风,3
上海,闵行,8/12/2020,11,7,多云,东北风,3
上海,闵行,9/12/2020,15,8,晴,东风,2
上海,闵行,10/12/2020,13,9,阴,北风,2
上海,闵行,11/12/2020,10,7,阴,北风,2
上海,闵行,12/12/2020,12,3,霾,北风,2
上海,闵行,13/12/2020,13,2,小雨,北风,3
上海,闵行,14/12/2020,6,0,多云,北风,3
上海,闵行,15/12/2020,7,-1,晴,北风,3
上海,闵行,16/12/2020,8,1,晴,北风,3
上海,闵行,17/12/2020,8,4,阴,北风,2
上海,闵行,18/12/2020,7,4,小雨,北风,3
上海,闵行,19/12/2020,9,1,晴,北风,3
上海,闵行,20/12/2020,10,0,晴,北风,2
上海,闵行,21/12/2020,9,1,晴,北风,1
上海,闵行,22/12/2020,12,4,多云,东南风,2
上海,闵行,23/12/2020,13,5,小雨,南风,2
上海,闵行,24/12/2020,12,4,晴,北风,3
上海,闵行,25/12/2020,11,4,晴,东北风,2
上海,闵行,26/12/2020,11,2,多云,西风,2
上海,闵行,27/12/2020,14,7,霾,西北风,2
上海,闵行,28/12/2020,16,8,多云,东风,2
上海,闵行,29/12/2020,16,-5,阴,北风,3
上海,闵行,30/12/2020,-1,-7,晴,西北风,4
上海,闵行,31/12/2020,1,-6,晴,西北风,3
上海,闵行,1/11/2020,22,16,阴,西南风,2
上海,闵行,2/11/2020,22,12,晴,北风,2
上海,闵行,3/11/2020,19,10,晴,北风,3
上海,闵行,4/11/2020,19,11,晴,东北风,2
上海,闵行,5/11/2020,20,16,晴,东南风,2
上海,闵行,6/11/2020,25,14,晴,西北风,2
上海,闵行,7/11/2020,24,13,晴,西北风,2
上海,闵行,8/11/2020,22,10,晴,北风,3
上海,闵行,9/11/2020,19,9,晴,东北风,2
上海,闵行,10/11/2020,20,9,晴,东北风,2
上海,闵行,11/11/2020,18,13,晴,东风,2
上海,闵行,12/11/2020,20,13,晴,东风,2
上海,闵行,13/11/2020,21,12,晴,东北风,2
上海,闵行,14/11/2020,22,14,多云,东风,2
上海,闵行,15/11/2020,23,14,晴,东风,2
上海,闵行,16/11/2020,22,17,晴,东风,3
上海,闵行,17/11/2020,23,19,阴,东南风,3
上海,闵行,18/11/2020,28,19,晴,南风,4
上海,闵行,19/11/2020,21,15,阴到小雨,西北风,3
上海,闵行,20/11/2020,16,12,阴,东北风,3
上海,闵行,21/11/2020,18,15,小雨,东风,3
上海,闵行,22/11/2020,14,11,阴,北风,3
上海,闵行,23/11/2020,13,9,阴,北风,3
上海,闵行,24/11/2020,11,10,小雨,北风,2
上海,闵行,25/11/2020,14,12,小雨到中雨,北风,2
上海,闵行,26/11/2020,13,11,阴,西风,3
上海,闵行,27/11/2020,12,6,多云,北风,3
上海,闵行,28/11/2020,12,6,多云,北风,3
上海,闵行,29/11/2020,13,7,多云,北风,2
上海,闵行,30/11/2020,14,8,多云,北风,3
上海,闵行,1/10/2020,28,20,晴,东风,2
上海,闵行,2/10/2020,28,22,阴,东南风,3
上海,闵行,3/10/2020,26,19,小雨,东风,3
上海,闵行,4/10/2020,24,17,阴,北风,3
上海,闵行,5/10/2020,22,18,多云,北风,3
上海,闵行,6/10/2020,24,17,阴,东北风,3
上海,闵行,7/10/2020,24,18,晴,东北风,3
上海,闵行,8/10/2020,26,17,多云,东北风,3
上海,闵行,9/10/2020,24,18,多云,东北风,3
上海,闵行,10/10/2020,25,16,晴,东北风,2
上海,闵行,11/10/2020,25,18,晴,东北风,2
上海,闵行,12/10/2020,26,17,晴,东北风,2
上海,闵行,13/10/2020,23,17,晴,东北风,3
上海,闵行,14/10/2020,23,18,多云,东风,3
上海,闵行,15/10/2020,22,15,小雨,东北风,3
上海,闵行,16/10/2020,17,15,阴,东北风,2
上海,闵行,17/10/2020,21,16,晴,北风,2
上海,闵行,18/10/2020,22,16,多云,东北风,2
上海,闵行,19/10/2020,22,15,多云,东北风,2
上海,闵行,20/10/2020,23,17,阴,东北风,2
上海,闵行,21/10/2020,19,14,晴,西北风,2
上海,闵行,22/10/2020,21,11,晴,北风,3
上海,闵行,23/10/2020,21,9,晴,北风,3
上海,闵行,24/10/2020,20,9,晴,北风,2
上海,闵行,25/10/2020,21,14,晴,东南风,2
上海,闵行,26/10/2020,23,14,晴,东南风,2
上海,闵行,27/10/2020,22,15,阴,东风,2
上海,闵行,28/10/2020,21,15,阴,东北风,2
上海,闵行,29/10/2020,21,12,晴,东北风,2
上海,闵行,30/10/2020,22,12,晴,东北风,2
上海,闵行,31/10/2020,23,14,晴,东风,2
上海,闵行,1/9/2020,33,27,多云,东北风,3
上海,闵行,2/9/2020,31,26,晴,西北风,4
上海,闵行,3/9/2020,30,22,晴,西北风,3
上海,闵行,4/9/2020,33,23,晴,南风,2
上海,闵行,5/9/2020,32,21,晴,东风,3
上海,闵行,6/9/2020,31,23,晴,北风,3
上海,闵行,7/9/2020,34,24,晴,西北风,3
上海,闵行,8/9/2020,34,25,晴,南风,3
上海,闵行,9/9/2020,33,24,晴,南风,2
上海,闵行,10/9/2020,32,23,小雨,东南风,2
上海,闵行,11/9/2020,25,22,多云,东南风,2
上海,闵行,12/9/2020,27,22,多云,北风,2
上海,闵行,13/9/2020,29,21,阴,东北风,2
上海,闵行,14/9/2020,28,21,阴,东南风,2
上海,闵行,15/9/2020,23,22,阴,东南风,2
上海,闵行,16/9/2020,28,22,小雨,西风,1
上海,闵行,17/9/2020,22,17,小雨到中雨,东北风,3
上海,闵行,18/9/2020,19,17,阴,北风,2
上海,闵行,19/9/2020,24,19,晴,东风,2
上海,闵行,20/9/2020,28,20,阴,东风,2
上海,闵行,21/9/2020,26,20,阴,东风,1
上海,闵行,22/9/2020,25,20,阴,东北风,1
上海,闵行,23/9/2020,27,15,多云,西南风,2
上海,闵行,24/9/2020,26,18,阴,北风,3
上海,闵行,25/9/2020,27,20,阴,北风,2
上海,闵行,26/9/2020,27,19,多云,北风,3
上海,闵行,27/9/2020,27,19,多云,东北风,3
上海,闵行,28/9/2020,27,19,多云,东风,2
上海,闵行,29/9/2020,26,19,阴,东风,2
上海,闵行,30/9/2020,27,18,晴,北风,2
上海,闵行,1/8/2020,33,27,多云,南风,4
上海,闵行,2/8/2020,35,28,多云,南风,4
上海,闵行,3/8/2020,34,28,多云,东南风,4
上海,闵行,4/8/2020,31,26,中雨,东南风,5
上海,闵行,5/8/2020,31,27,阴,南风,4
上海,闵行,6/8/2020,34,28,阴,南风,3
上海,闵行,7/8/2020,35,28,小雨,南风,3
上海,闵行,8/8/2020,34,28,阴,西南风,3
上海,闵行,9/8/2020,34,28,多云,南风,3
上海,闵行,10/8/2020,33,27,阴,西南风,3
上海,闵行,11/8/2020,35,28,多云,南风,3
上海,闵行,12/8/2020,36,28,晴,南风,3
上海,闵行,13/8/2020,38,29,多云,南风,3
上海,闵行,14/8/2020,38,29,晴,南风,3
上海,闵行,15/8/2020,37,29,晴,南风,3
上海,闵行,16/8/2020,36,29,晴,南风,3
上海,闵行,17/8/2020,36,28,晴,东南风,3
上海,闵行,18/8/2020,35,28,晴,东南风,3
上海,闵行,19/8/2020,35,28,晴,东南风,3
上海,闵行,20/8/2020,36,28,晴,东南风,3
上海,闵行,21/8/2020,34,27,晴,东南风,3
上海,闵行,22/8/2020,34,27,晴,东南风,3
上海,闵行,23/8/2020,34,28,晴,东南风,2
上海,闵行,24/8/2020,36,26,晴,东南风,2
上海,闵行,25/8/2020,35,27,多云,北风,3
上海,闵行,26/8/2020,34,27,阴,西北风,4
上海,闵行,27/8/2020,34,27,多云,西风,2
上海,闵行,28/8/2020,30,26,小雨到大雨,南风,2
上海,闵行,29/8/2020,31,26,晴,南风,2
上海,闵行,30/8/2020,33,27,晴,东南风,3
上海,闵行,31/8/2020,34,27,多云,东风,3
上海,闵行,1/7/2020,29,23,阴,东南风,3
上海,闵行,2/7/2020,26,23,中雨,东南风,3
上海,闵行,3/7/2020,31,23,多云,西南风,3
上海,闵行,4/7/2020,28,23,小雨,东风,2
上海,闵行,5/7/2020,26,24,阴,南风,2
上海,闵行,6/7/2020,26,25,小雨到大雨,西南风,3
上海,闵行,7/7/2020,32,25,阴,西南风,3
上海,闵行,8/7/2020,29,24,多云,南风,2
上海,闵行,9/7/2020,28,24,多云,东北风,2
上海,闵行,10/7/2020,28,24,阴,东北风,2
上海,闵行,11/7/2020,28,24,阴,东风,2
上海,闵行,12/7/2020,35,25,阴,南风,3
上海,闵行,13/7/2020,29,22,多云,东风,2
上海,闵行,14/7/2020,27,24,多云,北风,2
上海,闵行,15/7/2020,23,20,小雨到中雨,东风,3
上海,闵行,16/7/2020,23,21,阴,东风,2
上海,闵行,17/7/2020,24,23,阴,东南风,3
上海,闵行,18/7/2020,29,25,多云,南风,2
上海,闵行,19/7/2020,35,27,阴,西南风,3
上海,闵行,20/7/2020,28,25,阴,东北风,2
上海,闵行,21/7/2020,30,24,阴,南风,2
上海,闵行,22/7/2020,34,26,阴,南风,2
上海,闵行,23/7/2020,34,27,小雨,西风,3
上海,闵行,24/7/2020,29,24,晴,西北风,3
上海,闵行,25/7/2020,32,22,多云,西南风,2
上海,闵行,26/7/2020,30,25,多云,东南风,2
上海,闵行,27/7/2020,31,27,多云,南风,2
上海,闵行,28/7/2020,34,28,阴,东南风,2
上海,闵行,29/7/2020,34,27,阴,东南风,3
上海,闵行,30/7/2020,34,27,阴,东南风,3
上海,闵行,31/7/2020,32,27,多云,东南风,4
上海,闵行,1/6/2020,30,21,多云转多云,东南风,2
上海,闵行,2/6/2020,31,22,阴转雨,南风,3
上海,闵行,3/6/2020,28,22,阴,西南风,2
上海,闵行,4/6/2020,31,23,阴,西南风,2
上海,闵行,5/6/2020,25,20,多云,东风,3
上海,闵行,6/6/2020,28,20,多云,东风,3
上海,闵行,7/6/2020,27,21,多云,东南风,3
上海,闵行,8/6/2020,28,23,阴,东风,3
上海,闵行,9/6/2020,28,23,多云,东风,3
上海,闵行,10/6/2020,27,24,多云,东南风,2
上海,闵行,11/6/2020,30,25,多云,东南风,2
上海,闵行,12/6/2020,33,26,阴,南风,2
上海,闵行,13/6/2020,35,27,阴,西南风,2
上海,闵行,14/6/2020,33,26,阴,南风,2
上海,闵行,15/6/2020,29,24,小雨到中雨,东南风,2
上海,闵行,16/6/2020,25,22,多云,东风,3
上海,闵行,17/6/2020,32,23,阴,东南风,2
上海,闵行,18/6/2020,34,21,阴,西风,3
上海,闵行,19/6/2020,26,21,阴,东北风,2
上海,闵行,20/6/2020,25,20,阴,东南风,2
上海,闵行,21/6/2020,22,20,阴,东风,2
上海,闵行,22/6/2020,24,21,阴,东风,3
上海,闵行,23/6/2020,29,24,中雨,东南风,3
上海,闵行,24/6/2020,30,24,小雨,西风,3
上海,闵行,25/6/2020,26,23,多云,西南风,2
上海,闵行,26/6/2020,30,24,阴,东风,2
上海,闵行,27/6/2020,28,25,多云转雨,西南风,2
上海,闵行,28/6/2020,28,25,阴,东风,2
上海,闵行,29/6/2020,28,24,晴,西南风,3
上海,闵行,30/6/2020,29,24,多云,东北风,2
上海,闵行,1/5/2020,25,20,中雨转雨,南风,3
上海,闵行,2/5/2020,29,20,晴转雨,南风,3
上海,闵行,3/5/2020,35,22,晴,西风,2
上海,闵行,4/5/2020,31,19,阴,东北风,2
上海,闵行,5/5/2020,23,18,阴,东风,3
上海,闵行,6/5/2020,22,18,晴转多云,东北风,3
上海,闵行,7/5/2020,24,17,多云,东南风,3
上海,闵行,8/5/2020,25,20,多云转雨,东南风,4
上海,闵行,9/5/2020,25,19,阴转多云,西北风,2
上海,闵行,10/5/2020,22,18,多云转晴,东南风,1
上海,闵行,11/5/2020,27,17,多云,西南风,2
上海,闵行,12/5/2020,29,18,阴,西北风,3
上海,闵行,13/5/2020,26,18,阴转多云,东南风,3
上海,闵行,14/5/2020,24,18,小雨转雨,东南风,4
上海,闵行,15/5/2020,28,21,阴转雨,南风,2
上海,闵行,16/5/2020,27,21,多云,东南风,2
上海,闵行,17/5/2020,31,22,多云,东南风,2
上海,闵行,18/5/2020,30,21,晴,西北风,3
上海,闵行,19/5/2020,29,17,晴转多云,西北风,2
上海,闵行,20/5/2020,29,18,多云转阴,东南风,3
上海,闵行,21/5/2020,26,19,阴,东南风,4
上海,闵行,22/5/2020,26,17,阴,东南风,3
上海,闵行,23/5/2020,27,19,晴,东南风,3
上海,闵行,24/5/2020,31,21,阴,东风,2
上海,闵行,25/5/2020,27,21,中雨转雨,东北风,2
上海,闵行,26/5/2020,23,18,多云,东北风,2
上海,闵行,27/5/2020,28,17,多云,南风,2
上海,闵行,28/5/2020,31,20,阴,西南风,2
上海,闵行,29/5/2020,26,17,中雨转雨,东风,3
上海,闵行,30/5/2020,20,18,阴,东南风,4
上海,闵行,31/5/2020,28,19,多云,西风,2
上海,宝山,1/4/2023,21,9,多云~晴,北风,1
上海,宝山,2/4/2023,21,10,雾~晴,东风,2
上海,宝山,3/4/2023,21,14,多云~小雨,北风,3
上海,宝山,4/4/2023,21,13,多云~小雨,西风,3
上海,宝山,5/4/2023,17,10,雾~多云,西风,3
上海,宝山,6/4/2023,13,8,小雨~多云,东北风,1
上海,宝山,7/4/2023,18,8,雾~多云,东北风,2
上海,宝山,8/4/2023,18,7,雾~晴,东风,1
上海,宝山,9/4/2023,21,10,晴,东南风,2
上海,宝山,10/4/2023,26,16,多云,东南风,3
上海,宝山,11/4/2023,25,13,多云,西南风,2
上海,宝山,12/4/2023,20,12,多云,东南风,1
上海,宝山,13/4/2023,22,11,多云,东南风,3
上海,宝山,14/4/2023,23,16,多云,西北风,2
上海,宝山,15/4/2023,23,15,多云,南风,2
上海,宝山,16/4/2023,25,12,晴,北风,2
上海,宝山,17/4/2023,25,14,晴,南风,3
上海,宝山,18/4/2023,32,19,多云,东北风,1
上海,宝山,19/4/2023,22,17,多云,东风,2
上海,宝山,20/4/2023,22,16,晴,北风,1
上海,宝山,21/4/2023,19,12,多云,北风,3
上海,宝山,22/4/2023,20,11,多云,东风,2
上海,宝山,23/4/2023,15,13,小雨,东北风,3
上海,宝山,24/4/2023,14,12,小雨到中雨,东北风,1
上海,宝山,25/4/2023,16,12,多云,西风,1
上海,宝山,26/4/2023,23,11,多云,西北风,2
上海,宝山,1/3/2023,16,4,多云,北风,1
上海,宝山,2/3/2023,12,2,雾~晴,东风,1
上海,宝山,3/3/2023,14,3,多云,东风,1
上海,宝山,4/3/2023,16,6,雾~晴,东南风,1
上海,宝山,5/3/2023,18,7,晴,东南风,2
上海,宝山,6/3/2023,24,8,雾~多云,西北风,2
上海,宝山,7/3/2023,24,10,多云,东风,1
上海,宝山,8/3/2023,24,12,多云,西风,2
上海,宝山,9/3/2023,25,10,多云~晴,北风,1
上海,宝山,10/3/2023,27,11,雾~多云,西南风,2
上海,宝山,11/3/2023,24,10,多云~小雨,南风,2
上海,宝山,12/3/2023,12,3,小雨~多云,东北风,2
上海,宝山,13/3/2023,15,4,多云~晴,东南风,2
上海,宝山,14/3/2023,20,9,晴,东南风,2
上海,宝山,15/3/2023,22,8,多云,东北风,1
上海,宝山,16/3/2023,13,8,多云~小雨,北风,3
上海,宝山,17/3/2023,8,6,中雨~多云,北风,3
上海,宝山,18/3/2023,11,7,多云,东风,2
上海,宝山,19/3/2023,12,8,多云~小雨,北风,2
上海,宝山,20/3/2023,14,11,多云~中雨,北风,1
上海,宝山,21/3/2023,14,12,小雨,东风,1
上海,宝山,22/3/2023,16,11,雾~小雨,北风,3
上海,宝山,23/3/2023,13,7,多云~阴,北风,3
上海,宝山,24/3/2023,10,5,小雨~阴,北风,2
上海,宝山,25/3/2023,10,5,多云~阴,西北风,2
上海,宝山,26/3/2023,15,7,多云~晴,东北风,1
上海,宝山,27/3/2023,16,6,多云~晴,北风,1
上海,宝山,28/3/2023,19,9,多云,东南风,2
上海,宝山,29/3/2023,18,10,多云~小雨,东风,1
上海,宝山,30/3/2023,14,10,小雨~阴,东北风,1
上海,宝山,31/3/2023,18,10,多云~阴,东风,1
上海,宝山,1/2/2023,13,2,雾,东北风,2
上海,宝山,2/2/2023,6,3,多云,北风,2
上海,宝山,3/2/2023,8,0,多云,东风,1
上海,宝山,4/2/2023,9,4,雾,东风,1
上海,宝山,5/2/2023,10,7,多云,东风,1
上海,宝山,6/2/2023,9,7,小雨,东北风,2
上海,宝山,7/2/2023,11,4,多云,东北风,2
上海,宝山,8/2/2023,9,5,雾,东北风,2
上海,宝山,9/2/2023,8,5,中雨,西北风,3
上海,宝山,10/2/2023,8,5,雾,东风,1
上海,宝山,11/2/2023,8,7,雾,东风,2
上海,宝山,12/2/2023,14,4,小雨,东风,3
上海,宝山,13/2/2023,6,2,小雨,西北风,3
上海,宝山,14/2/2023,5,1,多云,北风,2
上海,宝山,15/2/2023,8,0,晴,东风,2
上海,宝山,16/2/2023,9,3,雾,东南风,3
上海,宝山,17/2/2023,11,8,多云,东风,1
上海,宝山,18/2/2023,21,8,雾,西北风,2
上海,宝山,19/2/2023,10,1,多云,东北风,2
上海,宝山,20/2/2023,12,2,晴,东北风,2
上海,宝山,21/2/2023,6,3,多云,东北风,1
上海,宝山,22/2/2023,8,4,多云,北风,2
上海,宝山,23/2/2023,7,4,阴,东北风,2
上海,宝山,24/2/2023,10,4,多云,北风,2
上海,宝山,25/2/2023,8,0,晴,东北风,2
上海,宝山,26/2/2023,9,0,多云,东风,1
上海,宝山,27/2/2023,12,5,多云,东南风,2
上海,宝山,28/2/2023,19,9,晴,北风,1
上海,宝山,1/1/2023,8,5,雾,东北风,1
上海,宝山,2/1/2023,8,3,多云,东北风,2
上海,宝山,3/1/2023,9,0,多云,东风,2
上海,宝山,4/1/2023,11,3,雾,东风,1
上海,宝山,5/1/2023,12,6,雾,东风,1
上海,宝山,6/1/2023,14,2,多云,西风,2
上海,宝山,7/1/2023,16,4,多云,东南风,1
上海,宝山,8/1/2023,18,3,多云,南风,1
上海,宝山,9/1/2023,16,4,多云,东北风,2
上海,宝山,10/1/2023,11,4,晴,东北风,1
上海,宝山,11/1/2023,16,9,雾,东南风,2
上海,宝山,12/1/2023,20,13,雾,南风,3
上海,宝山,13/1/2023,18,8,中雨,北风,2
上海,宝山,14/1/2023,10,0,小雨,西北风,3
上海,宝山,15/1/2023,0,-2,小雪,西北风,3
上海,宝山,16/1/2023,3,-1,阴,东北风,2
上海,宝山,17/1/2023,6,-3,阴,西风,2
上海,宝山,18/1/2023,8,-3,晴,西风,3
上海,宝山,19/1/2023,10,0,多云,西风,1
上海,宝山,20/1/2023,9,1,多云,东北风,2
上海,宝山,21/1/2023,10,6,多云,东南风,2
上海,宝山,22/1/2023,8,6,小雨,北风,2
上海,宝山,23/1/2023,7,-3,小雨,北风,4
上海,宝山,24/1/2023,0,-6,晴,西北风,3
上海,宝山,25/1/2023,2,-2,多云,东南风,1
上海,宝山,26/1/2023,8,0,雾,西北风,3
上海,宝山,27/1/2023,3,-3,多云,西北风,2
上海,宝山,28/1/2023,6,-3,晴,西南风,2
上海,宝山,29/1/2023,10,-2,晴,西风,1
上海,宝山,30/1/2023,13,2,雾,西风,3
上海,宝山,31/1/2023,19,3,晴,南风,1
上海,宝山,1/12/2022,4,3,多云,东北风,2
上海,宝山,2/12/2022,8,7,多云,西北风,1
上海,宝山,3/12/2022,10,7,小雨,北风,2
上海,宝山,4/12/2022,10,7,多云,西北风,3
上海,宝山,5/12/2022,9,4,多云,北风,2
上海,宝山,6/12/2022,12,4,多云,东南风,1
上海,宝山,7/12/2022,13,9,雾,东南风,1
上海,宝山,8/12/2022,15,11,多云,东北风,1
上海,宝山,9/12/2022,13,10,中雨,东风,1
上海,宝山,10/12/2022,12,7,雾,东北风,1
上海,宝山,11/12/2022,10,5,多云,北风,2
上海,宝山,12/12/2022,9,1,晴,西北风,1
上海,宝山,13/12/2022,11,0,晴,北风,2
上海,宝山,14/12/2022,8,0,晴,东南风,1
上海,宝山,15/12/2022,13,5,晴,东风,2
上海,宝山,16/12/2022,10,1,阴,北风,3
上海,宝山,17/12/2022,4,-4,多云,西风,3
上海,宝山,18/12/2022,4,-3,晴,西风,1
上海,宝山,19/12/2022,10,0,多云,东风,1
上海,宝山,20/12/2022,13,3,雾,东南风,2
上海,宝山,21/12/2022,11,1,晴,东北风,2
上海,宝山,22/12/2022,5,-3,多云,西北风,3
上海,宝山,23/12/2022,4,-3,晴,西风,2
上海,宝山,24/12/2022,4,-2,晴,西北风,3
上海,宝山,25/12/2022,5,0,多云,西风,1
上海,宝山,26/12/2022,6,0,雾,东北风,1
上海,宝山,27/12/2022,9,3,雾,西北风,2
上海,宝山,28/12/2022,7,4,多云,东北风,2
上海,宝山,29/12/2022,7,2,多云,东风,2
上海,宝山,30/12/2022,7,0,多云,南风,2
上海,宝山,31/12/2022,10,0,阴,东南风,1
上海,宝山,1/11/2022,21,14,多云,北风,2
上海,宝山,2/11/2022,20,13,晴,东风,2
上海,宝山,3/11/2022,19,13,晴,北风,2
上海,宝山,4/11/2022,17,10,多云,北风,2
上海,宝山,5/11/2022,17,11,多云,东北风,2
上海,宝山,6/11/2022,18,11,多云,东南风,1
上海,宝山,7/11/2022,22,12,晴,东风,1
上海,宝山,8/11/2022,21,14,晴,东风,2
上海,宝山,9/11/2022,23,16,多云,东南风,1
上海,宝山,10/11/2022,24,17,雾,东风,2
上海,宝山,11/11/2022,21,19,大雨,东风,2
上海,宝山,12/11/2022,27,14,多云,西北风,3
上海,宝山,13/11/2022,15,11,多云,北风,2
上海,宝山,14/11/2022,13,9,阴,西风,1
上海,宝山,15/11/2022,16,8,多云,西北风,1
上海,宝山,16/11/2022,18,11,多云,东风,1
上海,宝山,17/11/2022,15,13,小雨,东风,2
上海,宝山,18/11/2022,19,16,多云,南风,2
上海,宝山,19/11/2022,21,15,小雨,西风,2
上海,宝山,20/11/2022,19,12,多云,西北风,2
上海,宝山,21/11/2022,21,15,雾,东南风,1
上海,宝山,22/11/2022,18,14,雾,北风,3
上海,宝山,23/11/2022,19,10,多云,东北风,1
上海,宝山,24/11/2022,19,12,多云,东南风,3
上海,宝山,25/11/2022,20,12,多云,南风,1
上海,宝山,26/11/2022,19,13,多云,西风,2
上海,宝山,27/11/2022,22,16,雾,北风,2
上海,宝山,28/11/2022,22,13,中雨,西风,3
上海,宝山,29/11/2022,14,4,中雨,东风,2
上海,宝山,30/11/2022,6,4,小雨,西北风,3
上海,宝山,1/10/2022,30,24,多云,东南风,2
上海,宝山,2/10/2022,34,24,晴,南风,3
上海,宝山,3/10/2022,36,22,晴,南风,2
上海,宝山,4/10/2022,23,17,小雨,北风,3
上海,宝山,5/10/2022,19,16,多云,东北风,2
上海,宝山,6/10/2022,18,15,小雨,北风,2
上海,宝山,7/10/2022,18,14,多云,东北风,1
上海,宝山,8/10/2022,20,15,多云,北风,1
上海,宝山,9/10/2022,21,11,多云,西北风,3
上海,宝山,10/10/2022,18,10,晴,西北风,1
上海,宝山,11/10/2022,19,14,多云,东北风,3
上海,宝山,12/10/2022,20,15,多云,东北风,2
上海,宝山,13/10/2022,22,17,多云,东风,2
上海,宝山,14/10/2022,22,16,多云,东北风,1
上海,宝山,15/10/2022,23,16,多云,东北风,2
上海,宝山,16/10/2022,22,16,多云,北风,2
上海,宝山,17/10/2022,20,12,多云,北风,2
上海,宝山,18/10/2022,18,12,晴,北风,3
上海,宝山,19/10/2022,19,14,晴,东北风,1
上海,宝山,20/10/2022,21,15,多云,东南风,1
上海,宝山,21/10/2022,25,17,多云,东南风,2
上海,宝山,22/10/2022,25,16,雾,北风,1
